names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,Significant
AC105402.3,3.6695,6.677163,0.00024302523554990988,0.011597088196039442,0.13270142180094788,Significant
CDCA4,3.611197,1.4385952,0.0003047869120623353,0.014192755430526127,0.2132701421800948,Significant
SNHG9,3.5971305,1.0494795,0.00032174689528400197,0.014831559337896419,0.27014218009478674,Significant
FZD3,3.4811068,2.6834888,0.0004993465367233107,0.021809764427935436,0.14928909952606634,Significant
PTH2R,3.4725697,6.754474,0.0005155009136323024,0.022461724928399884,0.12559241706161137,Significant
AC104461.1,3.454817,3.40202,0.0005506664752980027,0.02357303352325403,0.13981042654028436,Significant
ZNF704,3.436191,1.0295922,0.0005899547525611573,0.025166589625280792,0.26540284360189575,Significant
LPAR3,3.3791492,26.563684,0.0007271053878068126,0.030310688267787187,0.12085308056872038,Significant
NRG4,3.3665378,2.9909894,0.000761181244174162,0.03140923868998704,0.13981042654028436,Significant
ST18,3.328413,2.402108,0.0008734229211625363,0.035638965816577474,0.14928909952606634,Significant
DENND10,3.3253086,1.3091775,0.0008832070466073903,0.03590318082869542,0.22274881516587677,Significant
MTRNR2L8,3.3229804,4.9729123,0.0008906117128184229,0.03613889057745798,0.12322274881516587,Significant
FZD6,3.2721472,1.3635818,0.001067340032167317,0.04246273099712605,0.20616113744075829,Significant
AC092969.1,3.241201,2.5955486,0.001190272360843522,0.0466936320249022,0.13981042654028436,Significant
NR4A2,-3.2282987,-1.1181237,0.0012452889230912879,0.04853974427482878,0.11374407582938388,Significant
IDNK,-3.270789,-1.239429,0.0010724788805357623,0.04257461985519462,0.0947867298578199,Significant
STK32C,-3.3131824,-1.5652004,0.0009224080515159286,0.03734630209461781,0.05924170616113744,Significant
ZNF274,-3.3322933,-1.1454468,0.0008613340853543076,0.03522423336095309,0.11374407582938388,Significant
CTDSP2,-3.3701272,-1.1667988,0.0007513347647763317,0.031072998559975723,0.12085308056872038,Significant
CEP68,-3.3755598,-1.0660352,0.0007366567563327243,0.030604283698676554,0.13981042654028436,Significant
THEMIS2,-3.3797312,-2.1728609,0.0007255674011599274,0.03028106322674402,0.04265402843601896,Significant
LINC01515,-3.3970962,-1.3837974,0.0006810506011065781,0.02855341701157144,0.07582938388625593,Significant
PRSS2,-3.4122295,-3.5056353,0.0006443381745838488,0.027157898547455345,0.023696682464454975,Significant
NBEA,-3.427848,-1.8220314,0.0006083855277404708,0.02586239105787337,0.054502369668246446,Significant
AC138150.1,-3.4509366,-1.5820273,0.0005586448117630012,0.02385876167483968,0.061611374407582936,Significant
