names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,Significant
Lhfpl2,0.98030645,0.76020265,0.32693486914549774,1.0,0.14925373134328357,Not Sig
Slc30a7,0.97932,0.47140867,0.3274218995330731,1.0,0.23134328358208955,Not Sig
Bmpr1b,0.977717,1.5013916,0.3282143278905031,1.0,0.0708955223880597,Not Sig
Gm43728,0.9756207,2.4300983,0.3292524557915997,1.0,0.05223880597014925,Not Sig
Spata13,0.97463423,0.71991926,0.3297417219788985,1.0,0.16044776119402984,Not Sig
Gm31517,0.9738944,2.3505247,0.33010898047215076,1.0,0.055970149253731345,Not Sig
Stk39,0.9738944,0.5010536,0.33010898047215076,1.0,0.2537313432835821,Not Sig
St6galnac3,0.9737711,0.5476842,0.33017021595793716,1.0,0.22014925373134328,Not Sig
Apbb2,0.97204477,1.0203544,0.3310282848305902,1.0,0.12313432835820895,Not Sig
Reps1,0.95996046,0.5031745,0.33707510910011207,1.0,0.23880597014925373,Not Sig
Adamts12,0.9457799,0.37425727,0.3442608398188226,1.0,0.2835820895522388,Not Sig
Rmst,0.94306713,1.4400078,0.3456465616491198,1.0,0.0708955223880597,Not Sig
Hipk2,0.94195735,0.17525941,0.3462144710221444,1.0,0.44029850746268656,Not Sig
Ppp2r2b,0.9396145,1.3294195,0.3474153413257123,1.0,0.07835820895522388,Not Sig
Prrg1,0.9381348,1.3023624,0.3481751493483256,1.0,0.08208955223880597,Not Sig
Glis3,0.93665504,0.7623165,0.3489360128423745,1.0,0.11940298507462686,Not Sig
Sh3bgrl,0.9343122,0.31893304,0.35014287146494905,1.0,0.3694029850746269,Not Sig
Arhgef28,0.93196934,1.1130528,0.351352374760459,1.0,0.10074626865671642,Not Sig
Fbxw11,0.92790014,0.38215923,0.3534593741302757,1.0,0.31343283582089554,Not Sig
Atp10a,0.9245708,0.80419683,0.35518921151179905,1.0,0.1417910447761194,Not Sig
Slc37a3,0.9191452,0.74525785,0.3580196313129833,1.0,0.11194029850746269,Not Sig
Eps15,0.9181587,0.2828488,0.3585357737527126,1.0,0.3619402985074627,Not Sig
Ptk2b,0.9164324,0.3699259,0.35944014838113714,1.0,0.34328358208955223,Not Sig
Lama2,0.9140895,1.3323064,0.36066980418733197,1.0,0.07835820895522388,Not Sig
Sdk1,0.9113767,0.70984024,0.36209690957879914,1.0,0.12686567164179105,Not Sig
Etl4,0.9101436,1.3808802,0.3627467617934468,1.0,0.0708955223880597,Not Sig
Plxnc1,0.9058278,0.70842606,0.3650269900508719,1.0,0.15671641791044777,Not Sig
Ranbp9,0.8837555,0.2055725,0.3768282035235231,1.0,0.40298507462686567,Not Sig
Ttc28,0.87869984,0.58066434,0.3795640404245514,1.0,0.21641791044776118,Not Sig
Ssh2,0.8778367,-0.007396192,0.3800323523203538,1.0,0.6044776119402985,Not Sig
Ppp4r1l-ps,0.8717945,0.7649231,0.38332047054228713,1.0,0.13432835820895522,Not Sig
Srpk2,0.8696983,0.37785465,0.384465305297916,1.0,0.30970149253731344,Not Sig
C530043K16Rik,0.8668622,3.604017,0.38601752429505276,1.0,0.041044776119402986,Not Sig
Cacna1e,0.856011,2.456737,0.3919916975512532,1.0,0.04477611940298507,Not Sig
Zcchc7,0.8477493,-0.08533031,0.3965776078353819,1.0,0.6194029850746269,Not Sig
Eda,0.8466395,0.66868764,0.39719608318498223,1.0,0.15298507462686567,Not Sig
A330093E20Rik,0.8397342,4.0386825,0.40105742887701357,1.0,0.03731343283582089,Not Sig
Pbx1,0.83726805,0.22597271,0.4024419257527856,1.0,0.3843283582089552,Not Sig
A230057D06Rik,0.8306093,2.7034895,0.40619435447497365,1.0,0.04477611940298507,Not Sig
Pde1a,0.828883,0.7423066,0.4071706056254576,1.0,0.15671641791044777,Not Sig
Smad1,0.8254304,0.85221946,0.409127300827432,1.0,0.12313432835820895,Not Sig
Kcnc2,0.8254304,2.3593175,0.409127300827432,1.0,0.04477611940298507,Not Sig
Fnbp1,0.82370406,-0.0058978195,0.4101077430373119,1.0,0.6567164179104478,Not Sig
Fos,0.82197773,1.2719736,0.4110895804093049,1.0,0.05970149253731343,Not Sig
Slc8b1,0.82123786,0.6862618,0.4115107947110642,1.0,0.15298507462686567,Not Sig
Gm56549,0.81951153,1.2955226,0.41249462353024047,1.0,0.06716417910447761,Not Sig
Tspan9,0.8160589,0.9136627,0.4144664587518201,1.0,0.09701492537313433,Not Sig
Lrrc4c,0.81593555,0.7908888,0.41453698438339615,1.0,0.1455223880597015,Not Sig
P2ry10,0.8094002,1.1112026,0.41828498839536954,1.0,0.06716417910447761,Not Sig
