names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,Significant
Nup133,-0.8209336,-0.09790322,0.41168411126080195,1.0,0.029696132596685083,Not Sig
Zfp820,-0.82117355,-0.96083295,0.411547436640182,1.0,0.010359116022099447,Not Sig
Chkb,-0.82161206,-0.7838164,0.4112977215693091,1.0,0.009668508287292817,Not Sig
Glra1,-0.82214165,-3.65291,0.4109962987461826,1.0,0.0006906077348066298,Not Sig
Nfe2l3,-0.8221747,-3.8211799,0.4109774641757975,1.0,0.0006906077348066298,Not Sig
Gm42733,-0.8223402,-4.1692805,0.4108832990117729,1.0,0.0006906077348066298,Not Sig
Apbb1ip,-0.8225222,-0.36584082,0.4107797321312946,1.0,0.021408839779005526,Not Sig
H2bc6,-0.82258844,-0.22297928,0.4107420752918355,1.0,0.026933701657458564,Not Sig
ENSMUSG00000121502,-0.8228698,-0.37165064,0.41058205659961167,1.0,0.015883977900552487,Not Sig
Gm42930,-0.82300216,-0.85366565,0.4105067665018223,1.0,0.009668508287292817,Not Sig
Gm28403,-0.82300216,-0.38223496,0.4105067665018223,1.0,0.016574585635359115,Not Sig
Rtn4rl2,-0.823118,-4.820979,0.4104408943952268,1.0,0.0006906077348066298,Not Sig
Gm38309,-0.82313454,-4.840125,0.41043148460698564,1.0,0.0006906077348066298,Not Sig
Ccdc6,-0.8235896,0.16826844,0.41017276566290184,1.0,0.18093922651933703,Not Sig
Gm57320,-0.8241275,-1.7353814,0.4098671319077356,1.0,0.004143646408839779,Not Sig
Zfp955a,-0.8241606,-1.8635813,0.4098483281002072,1.0,0.004143646408839779,Not Sig
Shf,-0.82546794,-0.6170774,0.4091059880396839,1.0,0.012430939226519336,Not Sig
Ccdc124,-0.82561684,-1.3159362,0.4090214684499345,1.0,0.0055248618784530384,Not Sig
Ndufaf5,-0.82579064,-0.132059,0.4089228753968025,1.0,0.03729281767955801,Not Sig
Galk1,-0.8258899,-1.2146263,0.4088665428605879,1.0,0.007596685082872928,Not Sig
Dnmt3b,-0.8260223,-0.9272022,0.40879143999797285,1.0,0.011740331491712707,Not Sig
Gm45479,-0.82603884,-2.6055536,0.4087820527175843,1.0,0.0020718232044198894,Not Sig
Zbtb10,-0.8260802,0.06993545,0.4087585850780252,1.0,0.0738950276243094,Not Sig
Zfand2a,-0.82622916,-0.7915969,0.4086741082164915,1.0,0.011049723756906077,Not Sig
Trmt5,-0.82658494,-0.9371306,0.408472344458491,1.0,0.008977900552486187,Not Sig
4930449E18Rik,-0.8267091,-24.071041,0.4084019757097812,1.0,0.0,Not Sig
Nop53,-0.8271393,-0.5316095,0.4081580866151997,1.0,0.015883977900552487,Not Sig
Ip6k2,-0.82732135,0.12669592,0.4080549288912816,1.0,0.13812154696132597,Not Sig
Rfxank,-0.8273379,-1.4504234,0.408045551686676,1.0,0.0055248618784530384,Not Sig
