names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,Significant
Sigmar1,-6.6087575,-3.6662216,3.8755860874669315e-11,9.645093855177208e-10,0.006906077348066298,Significant
Rabl6,-6.613267,-1.097279,3.7592908684270914e-11,9.367955419654573e-10,0.07734806629834254,Significant
4930425L21Rik,-6.6136727,-27.369566,3.7490038674838734e-11,9.346411086619931e-10,0.0,Significant
Wdr82,-6.624446,-1.0632818,3.4855327449156313e-11,8.704812281940394e-10,0.08011049723756906,Significant
Atp5j,-6.6244707,-2.8265352,3.4849471100904906e-11,8.704812281940394e-10,0.016574585635359115,Significant
Ncapd3,-6.6260347,-1.370106,3.448245601455343e-11,8.619251659019696e-10,0.060082872928176795,Significant
Mpdu1,-6.636932,-1.8880448,3.202795888469886e-11,8.019806538494448e-10,0.03591160220994475,Significant
Gtf3c1,-6.641607,-1.065504,3.1028160599479955e-11,7.772875022855204e-10,0.09116022099447514,Significant
Odf2,-6.653191,-1.0835943,2.868055755091925e-11,7.200615641564785e-10,0.0856353591160221,Significant
Mif4gd,-6.6574936,-1.5228478,2.7853636807402457e-11,6.999178876656237e-10,0.04765193370165746,Significant
Pmp22,-6.6578245,-2.1187308,2.77910030519614e-11,6.986523199919356e-10,0.027624309392265192,Significant
Fkbp9,-6.658065,-1.459625,2.774567980566564e-11,6.978210043349855e-10,0.05041436464088398,Significant
Tfdp1,-6.6642623,-1.2970984,2.6599835291325647e-11,6.69593820213693e-10,0.060082872928176795,Significant
Ube2j1,-6.665768,-1.6155968,2.6328478303277566e-11,6.630561181189419e-10,0.0462707182320442,Significant
Atxn2l,-6.67252,-1.6369637,2.5144786336065828e-11,6.340873688051038e-10,0.04488950276243094,Significant
Tgoln1,-6.6738935,-2.422977,2.4910443584403957e-11,6.284561666546503e-10,0.023480662983425413,Significant
Ppm1l,-6.675408,-1.7181942,2.4654579199147597e-11,6.225527246912033e-10,0.04143646408839779,Significant
Il31ra,-6.6851134,-1.860098,2.3074567332538262e-11,5.836912210049138e-10,0.03798342541436464,Significant
Gm15563,-6.696921,-3.2174823,2.1285651354856542e-11,5.389178629599316e-10,0.011740331491712707,Significant
Psmb7,-6.704302,-1.1492969,2.0237161181081558e-11,5.132847192926348e-10,0.07941988950276244,Significant
Gt(ROSA)26Sor,-6.7067842,-2.1175482,1.9896026256682475e-11,5.048572331023872e-10,0.029696132596685083,Significant
Socs6,-6.70877,-1.1446285,1.962717796649074e-11,4.982573074409047e-10,0.07665745856353591,Significant
Vps8,-6.7163825,-1.1327515,1.8629153201337884e-11,4.733434236668364e-10,0.07734806629834254,Significant
Gde1,-6.725327,-1.9743147,1.7519855151929218e-11,4.453562822348221e-10,0.0324585635359116,Significant
Rsf1os1,-6.7258897,-3.6383264,1.7452279874006046e-11,4.43836653999901e-10,0.008977900552486187,Significant
D3Ertd751e,-6.729555,-1.3464125,1.701825249874913e-11,4.329920980926158e-10,0.06146408839779006,Significant
Kank2,-6.731541,-2.0595186,1.678754636400134e-11,4.273132219546715e-10,0.029005524861878452,Significant
Rnf4,-6.7353144,-1.1805804,1.6357611795886308e-11,4.167421804338086e-10,0.06975138121546962,Significant
