group,names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference
2,ASAP1,17.111216,2.512969,1.2241862727991825e-65,1.948106163944473e-63,0.8397212543554007,0.2323008849557522
2,TSTA3,17.064173,2.6307306,2.7424959563227593e-65,4.326642004196953e-63,0.8153310104529616,0.19837758112094395
2,HBS1L,16.992752,2.5906446,9.292581816656695e-65,1.4473097322189434e-62,0.8153310104529616,0.18141592920353983
2,POP7,16.968374,2.493755,1.4077611400230029e-64,2.1740702736701236e-62,0.8292682926829268,0.20501474926253688
2,MRPL27,16.926125,2.3967836,2.887795780277334e-64,4.422435705185384e-62,0.8432055749128919,0.2308259587020649
2,GMNN,16.822863,2.7120838,1.6594371389857793e-63,2.4892237181974798e-61,0.7874564459930313,0.15486725663716813
2,LXN,16.782461,2.6764174,3.2795580607768086e-63,4.840125184777902e-61,0.7979094076655052,0.21165191740412978
2,NOP16,16.752401,2.3963873,5.438671034453512e-63,7.96243194128132e-61,0.8362369337979094,0.21386430678466076
2,AMMECR1,16.737473,3.716475,6.989330768211243e-63,1.0151448232035702e-60,0.6968641114982579,0.061946902654867256
2,GFI1B,16.684883,2.9803092,1.6883627568978721e-62,2.413897080672618e-60,0.7526132404181185,0.1172566371681416
2,DENND10,16.574842,2.61384,1.0594099881923028e-61,1.502924999140561e-59,0.7909407665505227,0.16519174041297935
2,RFESD,16.52287,5.074504,2.511624236224421e-61,3.508700712597329e-59,0.6445993031358885,0.02064896755162242
2,KEL,16.426727,5.815153,1.2312526487451943e-60,1.675281717350292e-58,0.6306620209059234,0.01327433628318584
2,RYR3,16.288544,3.2865188,1.1903036273714014e-59,1.5615162389039665e-57,0.7073170731707317,0.08628318584070796
2,TLCD4,16.24691,7.594531,2.3490957350628537e-59,3.006267587378864e-57,0.6132404181184669,0.0029498525073746312
2,BIRC5,16.208632,2.9487772,4.382154247023428e-59,5.492850260113167e-57,0.7317073170731707,0.10988200589970501
2,UCA1,16.195415,8.33866,5.432905713211084e-59,6.74067057658437e-57,0.6097560975609756,0.0014749262536873156
2,CD36,16.092634,4.9691963,2.8735052103497647e-58,3.482555106093104e-56,0.627177700348432,0.021386430678466076
2,CENPW,16.037031,2.2716587,7.044263343482497e-58,8.42572165473212e-56,0.8083623693379791,0.24041297935103245
2,ALAS2,15.9523945,10.313384,2.7418010065402786e-57,3.2476588556757518e-55,0.5993031358885017,0.0007374631268436578
2,FAM89A,15.928907,5.096443,3.992748567908025e-57,4.698990042893943e-55,0.6202090592334495,0.019174041297935103
